227,36.838089718,127.17077136,소나무
228,36.838102598,127.17088401,회양목
229,36.838085425,127.17096984,회양목
230,36.838029612,127.17094302,회양목
231,36.837986679,127.17090547,회양목
232,36.838051079,127.17098594,벚나무
233,36.837999559,127.17094839,벚나무
234,36.838081132,127.17101276,전나무
235,36.837960919,127.17092156,서양측백
236,36.837913692,127.17088938,서양측백
237,36.838239984,127.17109859,산딸나무
238,36.838282918,127.17113614,산딸나무
239,36.838334437,127.17117906,전나무
240,36.838394544,127.17122197,전나무
241,36.83845465,127.17126489,전나무
242,36.838617795,127.17137218,스트로브잣나무
243,36.838561982,127.17133462,스트로브잣나무
244,36.838278624,127.17109859,회양목
245,36.838321557,127.17115223,회양목
246,36.838373077,127.17120051,산철쭉
247,36.838016732,127.17092156,산철쭉
248,36.838089718,127.17051923,스트로브잣나무
249,36.838072545,127.17056215,스트로브잣나무
250,36.838076838,127.17062652,산딸나무
251,36.838098305,127.1706748,산딸나무
252,36.838081132,127.17073381,단풍나무
253,36.838051079,127.17081428,회양목
254,36.838063958,127.1706748,회양목
255,36.838063958,127.17072845,산철쭉
256,36.837862172,127.17075527,눈주목
257,36.837883639,127.17085719,스트로브잣나무
258,36.837840705,127.17083037,서양측백
259,36.837797772,127.17080355,스트로브잣나무
260,36.837802065,127.17086256,소나무
261,36.837853585,127.17090011,소나무
262,36.837905105,127.17093229,소나무
263,36.837952332,127.17096984,소나무
264,36.838012439,127.17100739,소나무
265,36.837626038,127.17096448,회화나무
266,36.837711905,127.17101812,회화나무
267,36.837819239,127.17108786,회화나무
268,36.837922279,127.17114687,회화나무
269,36.838008145,127.17120588,회화나무
270,36.837694732,127.17077136,가이즈카향나무
271,36.837630332,127.17073917,가이즈카향나무
272,36.837557345,127.17069089,가이즈카향나무
273,36.837591692,127.17071235,산철쭉
274,36.836917633,127.1702081,향나무
275,36.836982034,127.17026711,서양측백측백
276,36.837055021,127.17032075,서양측백측백
277,36.837136595,127.17037439,서양측백측백
278,36.837235343,127.17042804,향나무
279,36.837312623,127.1705085,향나무
280,36.837398491,127.17056751,서양측백
281,36.837467184,127.17061579,서양측백
282,36.837527291,127.17066944,서양측백
283,36.837462891,127.17085183,벚나무
284,36.837389904,127.17078745,벚나무
285,36.837304037,127.17070699,벚나무
286,36.837200996,127.17063725,벚나무
287,36.837110835,127.17055678,벚나무
288,36.836999207,127.17047095,벚나무
289,36.836853232,127.1703583,벚나무
290,36.837188116,127.17040122,산철쭉
291,36.837110835,127.1701169,눈주목
292,36.837115128,127.1702081,가이즈카향나무
293,36.837123715,127.17026174,향나무
294,36.837209583,127.17028856,산철쭉
295,36.836741604,127.17027247,벚나무
296,36.836642856,127.1702081,벚나무
297,36.836715843,127.17012763,벚나무
298,36.836638562,127.17008471,벚나무
299,36.836561281,127.1700418,벚나무
300,36.836539814,127.17015982,벚나무
